Kayhuder Weg,1,15,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22417
Kedenburgstraße,4,50,2,Wandsbek,11,Wandsbek,Wandsbek,22041
Kedenburgstraße,3,53,1,Wandsbek,11,Wandsbek,Wandsbek,22041
Kegelhofstraße,9,85,1,Eppendorf – Winterhude – Hoheluft-Ost,8,Eppendorf,Hamburg-Nord,20251
Kegelhofstraße,2,56a,2,Eppendorf – Winterhude – Hoheluft-Ost,8,Eppendorf,Hamburg-Nord,20251
Kehrum,2,8,2,Alstertal - Walddörfer,13,Sasel,Wandsbek,22393
Kehrum,1,11,1,Alstertal - Walddörfer,13,Sasel,Wandsbek,22393
Kehrwieder,1,12,3,Hamburg-Mitte,1,HafenCity,Hamburg-Mitte,20457
Kehrwiederspitze,1,1,1,Hamburg-Mitte,1,HafenCity,Hamburg-Mitte,20457
Kehrwiedersteg,1,1,1,Hamburg-Mitte,1,HafenCity,Hamburg-Mitte,20457
Keilende,2,32,2,Eidelstedt – Stellingen – Eimsbüttel-West,6,Eidelstedt,Eimsbüttel,22523
Keindorffstraße,2,6,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Wilhelmsburg,Hamburg-Mitte,21109
Keitumer Weg,3,41a,1,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22117
Keitumer Weg,2,30,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22117
Kellerbleek,3,5,1,Lokstedt - Niendorf - Schnelsen,7,Niendorf,Eimsbüttel,22529
Kellerbleek,6,10,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Groß Borstel,Hamburg-Nord,22529
Kellerbleek,1,1a,1,Lokstedt - Niendorf - Schnelsen,7,Lokstedt,Eimsbüttel,22529
Kellerbleek,2,2,2,Lokstedt - Niendorf - Schnelsen,7,Lokstedt,Eimsbüttel,22529
Kellinghusenstraße,8,20,2,Eppendorf – Winterhude – Hoheluft-Ost,8,Eppendorf,Hamburg-Nord,20249
Kellinghusenstraße,1,27,1,Eppendorf – Winterhude – Hoheluft-Ost,8,Eppendorf,Hamburg-Nord,20249
Kelloggstraße,4,42,2,Wandsbek,11,Jenfeld,Wandsbek,22045
Kelloggstraße,1,35,1,Wandsbek,11,Jenfeld,Wandsbek,22045
Keltenstieg,2,32,2,Lokstedt - Niendorf - Schnelsen,7,Niendorf,Eimsbüttel,22455
Keltenstieg,1,31,1,Lokstedt - Niendorf - Schnelsen,7,Niendorf,Eimsbüttel,22455
Keltenweg,64,146,2,Lokstedt - Niendorf - Schnelsen,7,Niendorf,Eimsbüttel,22455
Keltenweg,1,171a,1,Lokstedt - Niendorf - Schnelsen,7,Niendorf,Eimsbüttel,22455
Kelterstraße,2,28,2,Alstertal - Walddörfer,13,Wellingsbüttel,Wandsbek,22391
Kelterstraße,1,59,1,Alstertal - Walddörfer,13,Wellingsbüttel,Wandsbek,22391
Kempelbarg,4,22,2,Altona-West,4,Lurup,Altona,22549
Kempelbarg,1,17,1,Altona-West,4,Lurup,Altona,22549
Kentzlerdamm,2,18b,2,Hamburg-Mitte,1,Hamm,Hamburg-Mitte,20537
Kentzlerdamm,1,35,1,Hamburg-Mitte,1,Hamm,Hamburg-Mitte,20537
Keplerstraße,17,37,1,Altona,3,Ottensen,Altona,22763
Keplerstraße,20,36,2,Altona,3,Ottensen,Altona,22763
Keplerstraße,1,15,1,Altona,3,Ottensen,Altona,22765
Keplerstraße,2,18,2,Altona,3,Ottensen,Altona,22765
Kerbelweg,5a,59,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Ohlsdorf,Hamburg-Nord,22337
Kerbelweg,2,38,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Ohlsdorf,Hamburg-Nord,22337
Kernbeißerweg,5a,15,1,Altona-West,4,Lurup,Altona,22547
Kernbeißerweg,2a,18,2,Altona-West,4,Lurup,Altona,22547
Kernerreihe,1,6,3,Barmbek - Uhlenhorst - Dulsberg,9,Barmbek-Nord,Hamburg-Nord,22307
Kerschensteinerstraße,1,19,3,Harburg,16,Harburg,Harburg,21073
Kerstensweg,1a,5,1,Wandsbek,11,Eilbek,Wandsbek,22089
Kerstensweg,2,6c,2,Wandsbek,11,Eilbek,Wandsbek,22089
Kesselflickerweg,2,26c,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22419
Kesselflickerweg,1,13,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22419
Keßlersweg,2,10,2,Wandsbek,11,Wandsbek,Wandsbek,22041
Kettelerweg,5,9,1,Lokstedt - Niendorf - Schnelsen,7,Schnelsen,Eimsbüttel,22457
Ketzendorfer Weg,2a,40c,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Ketzendorfer Weg,1a,23,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Keustück,30,30a,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22415
Keustück,1,45,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22415
Kibbelsteg,15,17,1,Hamburg-Mitte,1,HafenCity,Hamburg-Mitte,20457
Kickbuschweg,3,25,1,Harburg,16,Sinstorf,Harburg,21079
Kickbuschweg,2,34,2,Harburg,16,Sinstorf,Harburg,21079
Kiebitzdeich,67,267d,1,Bergedorf,15,Neuengamme,Bergedorf,21037
Kiebitzdeich,32,266,2,Bergedorf,15,Neuengamme,Bergedorf,21037
Kiebitzhegen,17,29,1,Bramfeld – Farmsen-Berne – Steilshoop,12,Farmsen-Berne,Wandsbek,22159
Kiebitzhegen,2,40,2,Bramfeld – Farmsen-Berne – Steilshoop,12,Farmsen-Berne,Wandsbek,22159
Kiebitzhof,1a,9,1,Wandsbek,11,Eilbek,Wandsbek,22089
Kiebitzhof,6,6,2,Wandsbek,11,Eilbek,Wandsbek,22089
Kiebitzstraße,2a,14,2,Wandsbek,11,Eilbek,Wandsbek,22089
Kiebitzstraße,1a,31,1,Wandsbek,11,Eilbek,Wandsbek,22089
Kiefernberg,1,69,1,Süderelbe,17,Heimfeld,Harburg,21075
Kiefernberg,2,52,2,Süderelbe,17,Heimfeld,Harburg,21075
Kiefernhain,1,33,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Alsterdorf,Hamburg-Nord,22297
Kiefernhain,2,12,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Alsterdorf,Hamburg-Nord,22297
Kiefernheide,2,46,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Kiefernheide,1,35,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Kiefernhof,2a,8,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Kiefernhof,1,7,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Kiefernweg,1,1,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Fuhlsbüttel,Hamburg-Nord,22335
Kiefernweg,2,2,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Fuhlsbüttel,Hamburg-Nord,22335
Kiefhörn,1,5,1,Barmbek - Uhlenhorst - Dulsberg,9,Dulsberg,Hamburg-Nord,22049
Kiehnshecken,1,19,1,Bergedorf,15,Bergedorf,Bergedorf,21029
Kiekmoor,2,2,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22115
Kiekmoor,1,9,1,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22115
Kielbarg,3,55,1,Alstertal - Walddörfer,13,Lemsahl-Mellingstedt,Wandsbek,22397
Kielbarg,4,58,2,Alstertal - Walddörfer,13,Lemsahl-Mellingstedt,Wandsbek,22397
Kieler Straße,631,721,1,Eidelstedt – Stellingen – Eimsbüttel-West,6,Eidelstedt,Eimsbüttel,22527
Kieler Straße,159,579a,1,Eidelstedt – Stellingen – Eimsbüttel-West,6,Stellingen,Eimsbüttel,22525
Kieler Straße,150,236,2,Eidelstedt – Stellingen – Eimsbüttel-West,6,Eimsbüttel,Eimsbüttel,22525
Kieler Straße,612,720,2,Eidelstedt – Stellingen – Eimsbüttel-West,6,Eidelstedt,Eimsbüttel,22527
Kieler Straße,244,572,2,Eidelstedt – Stellingen – Eimsbüttel-West,6,Stellingen,Eimsbüttel,22525
Kieler Straße,590a,602,2,Eidelstedt – Stellingen – Eimsbüttel-West,6,Eidelstedt,Eimsbüttel,22525
Kieler Straße,593,627,1,Eidelstedt – Stellingen – Eimsbüttel-West,6,Eidelstedt,Eimsbüttel,22525
Kieler Straße,2,90,2,Altona,3,Altona-Nord,Altona,22769
Kieler Straße,1,105,1,Altona,3,Altona-Nord,Altona,22769
Kieler Straße,131,157,1,Eidelstedt – Stellingen – Eimsbüttel-West,6,Stellingen,Eimsbüttel,22769
Kieler Straße,92,148,2,Eidelstedt – Stellingen – Eimsbüttel-West,6,Eimsbüttel,Eimsbüttel,22769
Kielkamp,21,49,1,Altona,3,Bahrenfeld,Altona,22761
Kielkamp,2,78,2,Altona,3,Bahrenfeld,Altona,22761
Kielkoppelstraße,2,82i,2,Rahlstedt,14,Rahlstedt,Wandsbek,22149
Kielkoppelstraße,1,71,1,Rahlstedt,14,Rahlstedt,Wandsbek,22149
Kielmannseggstieg,1,9,1,Wandsbek,11,Marienthal,Wandsbek,22043
Kielmannseggstieg,4,30,2,Wandsbek,11,Marienthal,Wandsbek,22043
Kielmannseggstraße,23,121,1,Wandsbek,11,Marienthal,Wandsbek,22043
Kielmannseggstraße,20,182,2,Wandsbek,11,Marienthal,Wandsbek,22043
Kielortallee,2,26,2,Rotherbaum - Harvestehude - Eimsbüttel-Ost,5,Eimsbüttel,Eimsbüttel,20144
Kielortallee,1,25,1,Rotherbaum - Harvestehude - Eimsbüttel-Ost,5,Eimsbüttel,Eimsbüttel,20144
Kielstück,17,25,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22415
Kielstück,2,28,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22415
Kienenhagen,1,33,1,Bergedorf,15,Bergedorf,Bergedorf,21035
Kienenhagen,2,36,2,Bergedorf,15,Bergedorf,Bergedorf,21035
Kienholt,1,57,1,Bramfeld – Farmsen-Berne – Steilshoop,12,Bramfeld,Wandsbek,22175
Kienholt,2a,76,2,Bramfeld – Farmsen-Berne – Steilshoop,12,Bramfeld,Wandsbek,22175
Kiepenkerlsweg,2,24,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Kiepenkerlsweg,1,15c,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Kiesbarg,1,67,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Kiesbarg,2,50b,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Kieseltal,1,9,1,Süderelbe,17,Hausbruch,Harburg,21149
Kieseltal,2,12,2,Süderelbe,17,Hausbruch,Harburg,21149
Kieselweg,1,5,1,Alstertal - Walddörfer,13,Poppenbüttel,Wandsbek,22395
Kieselweg,2,8,2,Alstertal - Walddörfer,13,Poppenbüttel,Wandsbek,22395
Kiesgrube,2,10,2,Lokstedt - Niendorf - Schnelsen,7,Lokstedt,Eimsbüttel,22529
Kiesgrube,1,23,1,Lokstedt - Niendorf - Schnelsen,7,Lokstedt,Eimsbüttel,22529
Kiesselbachweg,2,12,2,Alstertal - Walddörfer,13,Hummelsbüttel,Wandsbek,22399
Kiesselbachweg,1,33,1,Alstertal - Walddörfer,13,Hummelsbüttel,Wandsbek,22399
Kießlingstieg,2,4,2,Barmbek - Uhlenhorst - Dulsberg,9,Barmbek-Nord,Hamburg-Nord,22307
Kimbernstieg,10,54,2,Lokstedt - Niendorf - Schnelsen,7,Niendorf,Eimsbüttel,22455
Kimbernstieg,11,79,1,Lokstedt - Niendorf - Schnelsen,7,Niendorf,Eimsbüttel,22455
Kimbernstraße,2,10,2,Lokstedt - Niendorf - Schnelsen,7,Niendorf,Eimsbüttel,22455
Kimbernstraße,1,21,1,Lokstedt - Niendorf - Schnelsen,7,Niendorf,Eimsbüttel,22455
Kindtsweg,1,9,1,Barmbek - Uhlenhorst - Dulsberg,9,Barmbek-Nord,Hamburg-Nord,22309
Kindtsweg,2,2,2,Barmbek - Uhlenhorst - Dulsberg,9,Barmbek-Nord,Hamburg-Nord,22309
Kippingstraße,3,39,1,Rotherbaum - Harvestehude - Eimsbüttel-Ost,5,Eimsbüttel,Eimsbüttel,20144
Kippingstraße,2,40,2,Rotherbaum - Harvestehude - Eimsbüttel-Ost,5,Eimsbüttel,Eimsbüttel,20144
Kipps Weg,1,13,1,Alstertal - Walddörfer,13,Sasel,Wandsbek,22393
Kipps Weg,18,22,2,Alstertal - Walddörfer,13,Wellingsbüttel,Wandsbek,22393
Kipps Weg,2,12a,2,Alstertal - Walddörfer,13,Sasel,Wandsbek,22393
Kirchdorfer Damm,1,6,3,Billstedt - Wilhelmsburg - Finkenwerder,2,Wilhelmsburg,Hamburg-Mitte,21109
Kirchdorfer Stieg,2,8,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Wilhelmsburg,Hamburg-Mitte,21109
Kirchdorfer Stieg,3,7,1,Billstedt - Wilhelmsburg - Finkenwerder,2,Wilhelmsburg,Hamburg-Mitte,21109
Kirchdorfer Straße,28,232,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Wilhelmsburg,Hamburg-Mitte,21109
Kirchdorfer Straße,1a,205c,1,Billstedt - Wilhelmsburg - Finkenwerder,2,Wilhelmsburg,Hamburg-Mitte,21109
Kirchenallee,19,57,3,Hamburg-Mitte,1,St. Georg,Hamburg-Mitte,20099
Kirchenaußendeichsweg,3,37,1,Billstedt - Wilhelmsburg - Finkenwerder,2,Finkenwerder,Hamburg-Mitte,21129
Kirchenaußendeichsweg,2,10,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Finkenwerder,Hamburg-Mitte,21129
Kirchenbrücke,1,1,1,Bergedorf,15,Reitbrook,Bergedorf,21037
Kirchenhang,2,48,2,Harburg,16,Eißendorf,Harburg,21073
Kirchenhang,1,33,1,Harburg,16,Eißendorf,Harburg,21073
Kirchenheerweg,2,242,2,Bergedorf,15,Kirchwerder,Bergedorf,21037
Kirchenheerweg,1a,239,1,Bergedorf,15,Kirchwerder,Bergedorf,21037
Kirchenheide,1,31,1,Alstertal - Walddörfer,13,Bergstedt,Wandsbek,22395
Kirchenheide,2,28,2,Alstertal - Walddörfer,13,Bergstedt,Wandsbek,22395
Kirchenpauerstraße,12,30,2,Hamburg-Mitte,1,HafenCity,Hamburg-Mitte,20457
Kirchenpauerstraße,15,21,1,Hamburg-Mitte,1,HafenCity,Hamburg-Mitte,20457
Kirchenredder,1,39,1,Alstertal - Walddörfer,13,Hummelsbüttel,Wandsbek,22339
Kirchenredder,2,36,2,Alstertal - Walddörfer,13,Hummelsbüttel,Wandsbek,22339
Kirchenstegel,1,13,1,Bergedorf,15,Altengamme,Bergedorf,21039
Kirchenstegel,4,20,2,Bergedorf,15,Altengamme,Bergedorf,21039
Kirchenstraße,40,42,2,Altona,3,Altona-Altstadt,Altona,22767
Kirchenstraße,1,21,1,Altona,3,Altona-Altstadt,Altona,22767
Kirchentwiete,2,34,2,Altona,3,Ottensen,Altona,22765
Kirchentwiete,3,43,1,Altona,3,Ottensen,Altona,22765
Kirchenweg,1,1,1,Hamburg-Mitte,1,St. Georg,Hamburg-Mitte,20099
Kirchenweg,2,20,2,Hamburg-Mitte,1,St. Georg,Hamburg-Mitte,20099
Kirchhofstraße,1,7b,1,Wandsbek,11,Wandsbek,Wandsbek,22041
Kirchhofstraße,2,2,2,Wandsbek,11,Wandsbek,Wandsbek,22041
Kirchhofstwiete,1,5,1,Wandsbek,11,Wandsbek,Wandsbek,22041
Kirchhofsweg,2,6,2,Bergedorf,15,Bergedorf,Bergedorf,21029
Kirchhofsweg,1,5,1,Bergedorf,15,Bergedorf,Bergedorf,21029
Kirchlinden,28a,40,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22111
Kirchlinden,1a,39,1,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22111
Kirchnerweg,6,8,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22115
Kirchweide,2,12,2,Alstertal - Walddörfer,13,Bergstedt,Wandsbek,22395
Kirchweide,1a,11,1,Alstertal - Walddörfer,13,Bergstedt,Wandsbek,22395
Kirchwerder Elbdeich,3,267,1,Bergedorf,15,Kirchwerder,Bergedorf,21037
Kirchwerder Elbdeich,2,282a,2,Bergedorf,15,Kirchwerder,Bergedorf,21037
Kirchwerder Hausdeich,1,437,1,Bergedorf,15,Kirchwerder,Bergedorf,21037
Kirchwerder Hausdeich,2,446,2,Bergedorf,15,Kirchwerder,Bergedorf,21037
Kirchwerder Landweg,455,561,1,Bergedorf,15,Kirchwerder,Bergedorf,21037
Kirchwerder Landweg,1,39,1,Bergedorf,15,Neuengamme,Bergedorf,21037
Kirchwerder Landweg,2,210,2,Bergedorf,15,Neuengamme,Bergedorf,21037
Kirchwerder Landweg,69,225,1,Bergedorf,15,Neuengamme,Bergedorf,21037
Kirchwerder Landweg,246,560,2,Bergedorf,15,Kirchwerder,Bergedorf,21037
Kirchwerder Marschbahndamm,101,291,1,Bergedorf,15,Kirchwerder,Bergedorf,21037
Kirchwerder Marschbahndamm,40,450,2,Bergedorf,15,Kirchwerder,Bergedorf,21037
Kirchwerder Mühlendamm,1,85,1,Bergedorf,15,Kirchwerder,Bergedorf,21037
Kirchwerder Mühlendamm,2,124,2,Bergedorf,15,Kirchwerder,Bergedorf,21037
Kirchwerder Schulweg,1,1,1,Bergedorf,15,Kirchwerder,Bergedorf,21037
Kirchwerder Schulweg,2,6a,2,Bergedorf,15,Kirchwerder,Bergedorf,21037
Kirschblütenhof,1,7,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Kirschblütenhof,2a,8,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Kirschenstieg,2,14,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Alsterdorf,Hamburg-Nord,22297
Kirschenstieg,1,21,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Alsterdorf,Hamburg-Nord,22297
Kirschgarten,2,76,2,Bergedorf,15,Lohbrügge,Bergedorf,21031
Kirschgarten,1,65,1,Bergedorf,15,Lohbrügge,Bergedorf,21031
Kisdorfer Weg,2,24,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22417
Kisdorfer Weg,1,23,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22417
Kittelweg,20,20,2,Rahlstedt,14,Rahlstedt,Wandsbek,22149
Kittelweg,5,39,1,Rahlstedt,14,Rahlstedt,Wandsbek,22149
Kiwittredder,1,1,1,Alstertal - Walddörfer,13,Hummelsbüttel,Wandsbek,22399
Kiwittredder,2,96,2,Alstertal - Walddörfer,13,Poppenbüttel,Wandsbek,22399
Kiwittsmoor,6,70,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22417
Kiwittsmoor,1,5e,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22419
Kiwittsmoor,4,4i,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22419
Kiwittsmoor,7,55,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22417
Klabautermannweg,1,135,1,Lokstedt - Niendorf - Schnelsen,7,Schnelsen,Eimsbüttel,22457
Klabautermannweg,2,148,2,Lokstedt - Niendorf - Schnelsen,7,Schnelsen,Eimsbüttel,22457
Klabundeweg,1,51,1,Alstertal - Walddörfer,13,Bergstedt,Wandsbek,22359
Klabundeweg,2,50,2,Alstertal - Walddörfer,13,Bergstedt,Wandsbek,22359
Klapperhof,2,14,2,Bergedorf,15,Lohbrügge,Bergedorf,21033
Klapperhof,1,13,1,Bergedorf,15,Lohbrügge,Bergedorf,21033
Klappstraße,11,28,3,Wandsbek,11,Wandsbek,Wandsbek,22041
Klärchenstraße,10,24,2,Eppendorf – Winterhude – Hoheluft-Ost,8,Winterhude,Hamburg-Nord,22299
Klärchenstraße,1,21,1,Eppendorf – Winterhude – Hoheluft-Ost,8,Winterhude,Hamburg-Nord,22299
Klaus-Groth-Straße,1,103,1,Hamburg-Mitte,1,Borgfelde,Hamburg-Mitte,20535
Klaus-Groth-Straße,6,104,2,Hamburg-Mitte,1,Borgfelde,Hamburg-Mitte,20535
Klaus-Nanne-Straße,2a,152,2,Lokstedt - Niendorf - Schnelsen,7,Schnelsen,Eimsbüttel,22457
Klaus-Nanne-Straße,3a,121b,1,Lokstedt - Niendorf - Schnelsen,7,Schnelsen,Eimsbüttel,22457
Klaus-Schaumann-Straße,2,72,2,Bergedorf,15,Bergedorf,Bergedorf,21035
Klaus-Schaumann-Straße,1,103,1,Bergedorf,15,Bergedorf,Bergedorf,21035
Klausstraße,2,44,2,Altona,3,Ottensen,Altona,22765
Klausstraße,1,35,1,Altona,3,Ottensen,Altona,22765
Kleefeld,2,26a,2,Harburg,16,Marmstorf,Harburg,21077
Kleekamp,1,69,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Fuhlsbüttel,Hamburg-Nord,22339
Kleekamp,2,2,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Fuhlsbüttel,Hamburg-Nord,22335
Kleekamp,4,72,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Fuhlsbüttel,Hamburg-Nord,22339
Kleiberweg,72,164,2,Altona-West,4,Lurup,Altona,22547
Kleiberweg,85,127u,1,Altona-West,4,Lurup,Altona,22547
Klein Flottbeker Weg,4,84,2,Altona,3,Othmarschen,Altona,22605
Klein Flottbeker Weg,1,93,1,Altona,3,Othmarschen,Altona,22605
Klein Fontenay,1,10,3,Rotherbaum - Harvestehude - Eimsbüttel-Ost,5,Rotherbaum,Eimsbüttel,20354
Kleine Bahnstraße,4,12,2,Eidelstedt – Stellingen – Eimsbüttel-West,6,Stellingen,Eimsbüttel,22525
Kleine Bahnstraße,1,17,1,Eidelstedt – Stellingen – Eimsbüttel-West,6,Stellingen,Eimsbüttel,22525
Kleine Bergstraße,30,34,2,Altona,3,Altona-Altstadt,Altona,22767
Kleine Brunnenstraße,1,15,1,Altona,3,Ottensen,Altona,22765
Kleine Brunnenstraße,4,18,2,Altona,3,Ottensen,Altona,22765
Kleine Freiheit,58,82,2,Hamburg-Mitte,1,St. Pauli,Hamburg-Mitte,22767
Kleine Freiheit,42,54,2,Hamburg-Mitte,1,St. Pauli,Hamburg-Mitte,22767
Kleine Freiheit,1,5,1,Altona,3,Altona-Altstadt,Altona,22767
Kleine Freiheit,56,56,2,Altona,3,Altona-Altstadt,Altona,22767
Kleine Gasse,2,4,2,Harburg,16,Harburg,Harburg,21073
Kleine Heide,1,5,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Kleine Heide,2,2,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Kleine Holl,1,23,1,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22115
Kleine Holl,2,20,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22115
Kleine Horst,2,2,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Ohlsdorf,Hamburg-Nord,22337
Kleine Horst,1,5,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Ohlsdorf,Hamburg-Nord,22337
Kleine Johannisstraße,5,17,1,Hamburg-Mitte,1,Hamburg-Altstadt,Hamburg-Mitte,20457
Kleine Johannisstraße,4,22,2,Hamburg-Mitte,1,Hamburg-Altstadt,Hamburg-Mitte,20457
Kleine Marienstraße,9,9,1,Altona,3,Altona-Altstadt,Altona,22767
Kleine Rainstraße,1,35,1,Altona,3,Ottensen,Altona,22765
Kleine Rainstraße,6,46,2,Altona,3,Ottensen,Altona,22765
Kleine Reichenstraße,2,24,2,Hamburg-Mitte,1,Hamburg-Altstadt,Hamburg-Mitte,20457
Kleine Reichenstraße,1,21,1,Hamburg-Mitte,1,Hamburg-Altstadt,Hamburg-Mitte,20457
Kleine Rosenstraße,3,5,1,Hamburg-Mitte,1,Hamburg-Altstadt,Hamburg-Mitte,20095
Kleine Rosenstraße,4,14,2,Hamburg-Mitte,1,Hamburg-Altstadt,Hamburg-Mitte,20095
Kleine Seilerstraße,1,2,3,Hamburg-Mitte,1,St. Pauli,Hamburg-Mitte,20359
Kleine Straße,1a,59,1,Süderelbe,17,Eißendorf,Harburg,21075
Kleine Straße,2e,38,2,Süderelbe,17,Eißendorf,Harburg,21075
Kleine Theaterstraße,1,12,3,Hamburg-Mitte,1,Neustadt,Hamburg-Mitte,20354
Kleine Wiese,1,47,1,Bramfeld – Farmsen-Berne – Steilshoop,12,Farmsen-Berne,Wandsbek,22159
Kleine Wiese,2,20,2,Bramfeld – Farmsen-Berne – Steilshoop,12,Farmsen-Berne,Wandsbek,22159
Kleinenhövel,1,9c,1,Billstedt - Wilhelmsburg - Finkenwerder,2,Wilhelmsburg,Hamburg-Mitte,21109
Kleiner Burstah,1,1,1,Hamburg-Mitte,1,Hamburg-Altstadt,Hamburg-Mitte,20457
Kleiner Burstah,4,12,2,Hamburg-Mitte,1,Hamburg-Altstadt,Hamburg-Mitte,20457
Kleiner Kielort,2,14,2,Rotherbaum - Harvestehude - Eimsbüttel-Ost,5,Eimsbüttel,Eimsbüttel,20144
Kleiner Kielort,1,13,1,Rotherbaum - Harvestehude - Eimsbüttel-Ost,5,Eimsbüttel,Eimsbüttel,20144
Kleiner Pulverteich,18,18,2,Hamburg-Mitte,1,St. Georg,Hamburg-Mitte,20099
Kleiner Pulverteich,9,21,1,Hamburg-Mitte,1,St. Georg,Hamburg-Mitte,20099
Kleiner Schäferkamp,19,43,1,Altona,3,Sternschanze,Altona,20357
Kleiner Schäferkamp,12,60,2,Rotherbaum - Harvestehude - Eimsbüttel-Ost,5,Eimsbüttel,Eimsbüttel,20357
Kleiner Schippsee,3,23,1,Harburg,16,Harburg,Harburg,21073
Kleiner Schippsee,18,24,2,Harburg,16,Harburg,Harburg,21073
Kleiner-Fuchs-Weg,3a,10c,3,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Kleinfeld,23,83b,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Kleinfeld,4,106,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Kleingartenweg,6,8,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Wilhelmsburg,Hamburg-Mitte,21109
Kleinsand,3,5,1,Billstedt - Wilhelmsburg - Finkenwerder,2,Wilhelmsburg,Hamburg-Mitte,21107
Kleinsand,4,6,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Wilhelmsburg,Hamburg-Mitte,21107
Kleinworts Höh,2,16a,2,Altona-West,4,Lurup,Altona,22549
Kleinworts Höh,1,15,1,Altona-West,4,Lurup,Altona,22549
Kleiststraße,2,10,2,Wandsbek,11,Eilbek,Wandsbek,22089
Kleiststraße,1,7,1,Wandsbek,11,Eilbek,Wandsbek,22089
Kletterrosenweg,2,30,2,Bramfeld – Farmsen-Berne – Steilshoop,12,Bramfeld,Wandsbek,22177
Klewerkoppel,2,30d,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Fuhlsbüttel,Hamburg-Nord,22335
